gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,pagerank,betweenness,n_seed_payers,n_seed_upstream,component_id,depth,is_seed,truncated,verified_sink
100000002692750100,peripheral,0.8400,7,0.7140,"вход 3/113 тыс KZT, выход 1/77 тыс KZT (пропуск 68%): признаков роли нет",3,1,112830,77000,3,8,0.6824,0.00211577,100,0,3,0,2,false,false,false
100000002173070100,peripheral,1.0000,4,0.3805,"вход 1/30 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,30000,0,1,0,0.0000,0.000288972,0,0,4,0,2,false,false,true
100000005911352100,peripheral,1.0000,37,0.4801,"вход 2/15 тыс KZT, выход 3/24 тыс KZT (пропуск 160%): признаков роли нет",2,3,15000,24000,2,3,1.6000,0.000548449,492,0,1,0,2,false,false,false
100000003068941100,peripheral,0.6300,1,0.6356,"вход 3/94 тыс KZT, выход 1/25 тыс KZT (пропуск 27%): признаков роли нет",3,1,94000,25000,3,2,0.2660,0.000318402,100,0,3,0,2,false,false,false
100000001420847100,peripheral,1.0000,16,0.2883,"вход 1/20 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,20000,0,2,0,0.0000,0.00030118,0,0,1,0,2,false,false,true
100000005602999100,peripheral,1.0000,10,0.3833,"вход 1/5 тыс KZT, выход 2/16 тыс KZT (пропуск 320%): признаков роли нет",1,2,5000,16000,1,3,3.2000,0.000303122,212,0,4,0,2,false,false,false
100000000723383100,peripheral,1.0000,19,0.3401,"вход 1/7 тыс KZT, выход 2/75 тыс KZT (пропуск 1103%): признаков роли нет",1,2,6800,75000,1,2,11.0294,0.000386796,1206,0,1,0,2,false,false,false
100000006977207100,distributor,0.5000,5,0.6354,"веер: 15 получателей, 15 переводов на 4.2 млн KZT; входов 1 на 414 тыс KZT",1,15,414000,4157018,1,15,10.0411,0.000345885,165.4,0,1,0,2,false,false,false
100000001273783100,peripheral,1.0000,8,0.2845,"вход 1/23 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,23200,0,1,0,0.0000,0.000295011,0,0,1,0,2,false,false,true
100000000201868100,transit,1.0000,53,0.5730,"транзит: получил 190 тыс KZT от 1, отдал 190 тыс KZT на 1 (пропуск 100%); в течение 2 дней ушло 100%",1,1,190000,190000,1,1,1.0000,0.00096752,0,0,1,0,2,false,false,false
100000007777377100,peripheral,1.0000,4,0.6417,"вход 1/456 тыс KZT, выход 2/10 тыс KZT (пропуск 2%): признаков роли нет",1,2,456290,10000,7,2,0.0219,0.000359098,686,0,4,0,2,false,false,false
100000004192865100,peripheral,1.0000,27,0.4323,"вход 1/67 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,66666,0,1,0,0.0000,0.000552405,0,0,1,3,2,false,false,true
100000006901046100,peripheral,1.0000,4,0.4601,"вход 1/76 тыс KZT, выход 1/6 тыс KZT (пропуск 7%): признаков роли нет",1,1,75800,5500,3,1,0.0726,0.00318556,0,0,1,0,2,false,false,false
100000000437046100,coordinator,0.9800,1,0.9711,"координация: вход 9/1.1 млн KZT, выход 42/7.6 млн KZT; посредничество top-3% (11088), кластеров на входе 3, seed выше по цепочке 4",9,42,1107200,7606224,20,73,6.8698,0.000787536,11088.5,0,4,0,2,false,false,false
100000008765494100,peripheral,1.0000,0,0.2798,"вход 1/24 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,24000,0,1,0,0.0000,0.000292127,0,0,1,1,2,false,false,true
100000008713270100,peripheral,1.0000,7,0.3264,"вход 1/30 тыс KZT, выход 3/190 тыс KZT (пропуск 633%): признаков роли нет",1,3,30000,190000,1,3,6.3333,0.000289685,6,0,1,0,2,false,false,false
100000003603979100,peripheral,0.6700,22,0.4803,"вход 1/165 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,165000,0,3,0,0.0000,0.000581811,0,0,1,2,2,false,false,true
100000000943371100,peripheral,1.0000,12,0.3791,"вход 1/16 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,15500,0,1,0,0.0000,0.000304269,0,0,5,0,2,false,false,true
100000008672480100,peripheral,1.0000,0,0.2258,"вход 1/13 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,13000,0,1,0,0.0000,0.000288419,0,0,1,1,2,false,false,true
100000008691168100,peripheral,1.0000,0,0.2798,"вход 1/24 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,24000,0,1,0,0.0000,0.000292127,0,0,1,1,2,false,false,true
100000003237045100,peripheral,1.0000,4,0.4844,"вход 1/340 тыс KZT, выход 1/150 тыс KZT (пропуск 44%): признаков роли нет",1,1,340200,150000,2,1,0.4409,0.00039175,0,0,1,0,2,false,false,false
100000008736394100,peripheral,1.0000,0,0.2419,"вход 1/16 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,16000,0,1,0,0.0000,0.00028943,0,0,1,1,2,false,false,true
100000004160650100,peripheral,0.6700,22,0.5404,"вход 2/75 тыс KZT, выход 10/1.5 млн KZT (пропуск 1984%): признаков роли нет",2,10,75100,1489827,4,40,19.8379,0.000367057,27,0,1,2,2,false,false,false
100000000629812100,peripheral,0.6400,54,0.4797,"вход 2/22 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",2,0,22000,0,2,0,0.0000,0.000296362,0,0,6,0,2,false,false,true
100000000955444100,peripheral,1.0000,42,0.2727,"вход 1/7 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,6910,0,1,0,0.0000,0.000350554,0,0,1,5,2,false,false,true
100000008731444100,peripheral,0.8200,1,0.7261,"вход 3/439 тыс KZT, выход 9/880 тыс KZT (пропуск 200%): признаков роли нет",3,9,439000,879768,5,9,2.0040,0.000351372,626.388,0,3,0,2,false,false,false
100000008413748100,distributor,0.6000,14,0.6616,"веер: 18 получателей, 21 переводов на 1.4 млн KZT; входов 2 на 26 тыс KZT",2,18,26480,1377320,2,21,52.0136,0.000388663,3152.8,0,2,0,2,false,false,false
100000006787636100,peripheral,1.0000,53,0.3221,"вход 1/20 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,20000,0,1,0,0.0000,0.000355983,0,0,1,0,2,false,false,true
100000005942793100,consolidator,0.6700,1,0.7251,"консолидация: получает от 4 плательщиков 55 тыс KZT, отдаёт дальше 0% (0 получ.)",4,0,55000,0,4,0,0.0000,0.000330387,0,0,3,0,2,false,false,true
100000008730846100,peripheral,1.0000,10,0.7412,"вход 7/155 тыс KZT, выход 3/363 тыс KZT (пропуск 234%): признаков роли нет",7,3,155042,363370,11,4,2.3437,0.000532845,711.152,0,4,0,2,false,false,false
100000002570206100,terminal,0.5000,14,0.6329,"конечный получатель: получил 167 тыс KZT от 2 (2 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 2)",2,0,166960,0,2,0,0.0000,0.000316743,0,0,2,0,2,false,false,true
100000000785800100,transit,1.0000,55,0.3936,"транзит: получил 19 тыс KZT от 1, отдал 19 тыс KZT на 1 (пропуск 100%); в течение 2 дней ушло 100%",1,1,19000,19000,1,1,1.0000,0.000358052,0,0,1,10,2,false,false,false
100000007382152100,peripheral,1.0000,1,0.2342,"вход 1/6 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,5860,0,1,0,0.0000,0.000284943,0,0,2,0,2,false,false,true
100000000910216100,transit,0.5500,2,0.5805,"транзит: получил 71 тыс KZT от 1, отдал 52 тыс KZT на 1 (пропуск 73%); в течение 2 дней ушло 0%",1,1,71000,52010,3,1,0.7325,0.000321456,2423.26,0,2,0,2,false,false,false
100000003131016100,peripheral,1.0000,1,0.5870,"вход 1/406 тыс KZT, выход 1/126 тыс KZT (пропуск 31%): признаков роли нет",1,1,405700,126000,7,4,0.3106,0.00171974,0,0,2,0,2,false,false,false
100000003221384100,terminal,0.6700,15,0.6464,"конечный получатель: получил 511 тыс KZT от 1 (1 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 2)",1,0,511200,0,1,0,0.0000,0.000445416,0,0,3,0,2,false,false,true
100000002156381100,peripheral,1.0000,10,0.6825,"вход 2/61 тыс KZT, выход 1/22 тыс KZT (пропуск 36%): признаков роли нет",2,1,61000,21800,7,3,0.3574,0.00107442,214,0,4,0,2,false,false,false
100000002779485100,peripheral,1.0000,5,0.4456,"вход 1/91 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,91000,0,2,0,0.0000,0.000543631,0,0,1,0,2,false,false,true
100000008774237100,peripheral,1.0000,22,0.3583,"вход 1/50 тыс KZT, выход 1/10 тыс KZT (пропуск 20%): признаков роли нет",1,1,50000,10000,1,1,0.2000,0.000308631,0,0,1,2,2,false,false,false
100000002628146100,peripheral,1.0000,31,0.3384,"вход 1/30 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,30500,0,2,0,0.0000,0.000317449,0,0,1,0,2,false,false,true
100000002852402100,peripheral,1.0000,15,0.3802,"вход 1/55 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,55000,0,1,0,0.0000,0.000325213,0,0,1,0,2,false,false,true
100000006989106100,peripheral,1.0000,7,0.4176,"вход 1/64 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,64000,0,2,0,0.0000,0.000492731,0,0,1,0,2,false,false,true
100000002958343100,peripheral,1.0000,7,0.5819,"вход 1/2.9 млн KZT, выход 2/1.4 млн KZT (пропуск 48%): признаков роли нет",1,2,2900000,1390000,4,17,0.4793,0.000625412,2,0,1,0,2,false,false,false
100000008461532100,peripheral,0.7300,24,0.7376,"вход 2/565 тыс KZT, выход 8/2.5 млн KZT (пропуск 448%): признаков роли нет",2,8,565300,2530090,2,9,4.4757,0.000739797,1369,0,2,0,2,false,false,false
100000004400305100,coordinator,0.9300,1,0.8495,"координация: вход 7/223 тыс KZT, выход 82/5.8 млн KZT; посредничество top-3% (13168), кластеров на входе 4, seed выше по цепочке 2",7,82,222800,5830181,9,101,26.1678,0.000383604,13167.8,0,2,0,2,false,false,false
100000000297649100,peripheral,1.0000,9,0.5076,"вход 1/40 тыс KZT, выход 1/71 тыс KZT (пропуск 176%): признаков роли нет",1,1,40000,70600,1,2,1.7650,0.000802395,0,0,4,0,2,false,false,false
100000003191430100,peripheral,0.6500,4,0.4726,"вход 1/180 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,180000,0,1,0,0.0000,0.000527604,0,0,1,0,2,false,false,true
100000003275398100,peripheral,1.0000,22,0.4861,"вход 1/300 тыс KZT, выход 1/20 тыс KZT (пропуск 7%): признаков роли нет",1,1,300000,20000,1,1,0.0667,0.000431597,0,0,1,2,2,false,false,false
100000005203590100,peripheral,1.0000,7,0.3804,"вход 1/90 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,90000,0,1,0,0.0000,0.00030098,0,0,1,0,2,false,false,true
100000008672603100,peripheral,1.0000,2,0.3366,"вход 1/21 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,21200,0,1,0,0.0000,0.000295603,0,0,2,0,2,false,false,true
100000000718427100,peripheral,1.0000,0,0.1858,"вход 1/6 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,6000,0,1,0,0.0000,0.00028606,0,0,1,1,2,false,false,true
100000003104347100,peripheral,1.0000,20,0.5291,"вход 1/418 тыс KZT, выход 1/32 тыс KZT (пропуск 8%): признаков роли нет",1,1,418000,32000,1,1,0.0766,0.000362253,97,0,1,0,2,false,false,false
100000002974256100,peripheral,1.0000,9,0.3008,"вход 1/7 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,7200,0,1,0,0.0000,0.000528762,0,0,1,0,2,false,false,true
100000007173936100,peripheral,1.0000,28,0.2766,"вход 1/10 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,10000,0,1,0,0.0000,0.000285275,0,0,3,0,2,false,false,true
100000002744581100,peripheral,1.0000,7,0.2812,"вход 1/12 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,12000,0,1,0,0.0000,0.000323167,0,0,1,0,2,false,false,true
100000000596954100,peripheral,1.0000,2,0.6031,"вход 1/120 тыс KZT, выход 2/48 тыс KZT (пропуск 40%): признаков роли нет",1,2,120000,48100,1,2,0.4008,0.000512506,244,0,4,0,2,false,false,false
100000004950490100,peripheral,1.0000,7,0.2762,"вход 1/10 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,10000,0,1,0,0.0000,0.000328814,0,0,1,0,2,false,false,true
100000008772058100,peripheral,1.0000,0,0.3491,"вход 1/50 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,50000,0,1,0,0.0000,0.000300891,0,0,1,1,2,false,false,true
100000000971908100,peripheral,1.0000,7,0.3792,"вход 1/89 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,89000,0,1,0,0.0000,0.000300792,0,0,1,0,2,false,false,true
100000008687492100,peripheral,1.0000,0,0.2356,"вход 1/15 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,15000,0,1,0,0.0000,0.000289093,0,0,1,1,2,false,false,true
100000003159641100,peripheral,1.0000,15,0.6299,"вход 4/64 тыс KZT, выход 1/198 тыс KZT (пропуск 309%): признаков роли нет",4,1,64000,197800,7,1,3.0906,0.000303538,297,0,4,0,2,false,false,false
100000005326681100,peripheral,1.0000,15,0.3862,"вход 1/31 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,31228,0,1,0,0.0000,0.000293896,0,0,3,0,2,false,false,true
100000006888238100,peripheral,1.0000,57,0.3898,"вход 1/18 тыс KZT, выход 1/30 тыс KZT (пропуск 167%): признаков роли нет",1,1,18000,30000,1,1,1.6667,0.000605002,2,0,1,11,2,false,false,false
100000001290243100,peripheral,1.0000,4,0.2706,"вход 1/10 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,10000,0,1,0,0.0000,0.000318187,0,0,1,0,2,false,false,true
100000008289539100,peripheral,1.0000,15,0.3124,"вход 1/15 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,14912,0,1,0,0.0000,0.000288745,0,0,3,0,2,false,false,true
100000000821507100,terminal,0.5700,28,0.6147,"конечный получатель: получил 400 тыс KZT от 1 (1 перев.), исходящих ≥5000 нет, хотя обход шёл дальше (колено 2)",1,0,400000,0,1,0,0.0000,0.000333553,0,0,3,0,2,false,false,true
100000003086040100,peripheral,1.0000,1,0.3752,"вход 1/10 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,10500,0,1,0,0.0000,0.00054547,0,0,2,0,2,false,false,true
100000002969048100,peripheral,0.7200,7,0.3970,"вход 1/108 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,108470,0,1,0,0.0000,0.000304457,0,0,1,0,2,false,false,true
100000002826669100,peripheral,0.6700,1,0.5416,"вход 1/160 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,159900,0,4,0,0.0000,0.000473254,0,0,3,0,2,false,false,true
100000002293421100,transit,0.8200,1,0.6269,"транзит: получил 41 тыс KZT от 2, отдал 47 тыс KZT на 2 (пропуск 115%); в течение 2 дней ушло 32%",2,2,41000,47000,6,5,1.1463,0.000966991,99,0,1,0,2,false,false,false
100000004732589100,peripheral,0.6100,8,0.4683,"вход 1/228 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,227520,0,1,0,0.0000,0.000391657,0,0,1,0,2,false,false,true
100000003003821100,peripheral,1.0000,2,0.4789,"вход 1/40 тыс KZT, выход 0/0 KZT (пропуск 0%): признаков роли нет",1,0,40000,0,1,0,0.0000,0.000435321,0,0,4,0,2,false,false,true
